entry_time,exit_time,pnl,exit_reason,holding_bars
2026-01-14 19:05:00,2026-01-14 22:05:00,-0.0068279236589624676,signal_exit_th,36
2026-01-16 19:25:00,2026-01-16 22:25:00,0.0033701516784359754,early_exit,36
2026-01-20 03:55:00,2026-01-20 06:55:00,0.014311669204646901,signal_exit_th,36
2026-01-20 15:10:00,2026-01-20 19:55:00,0.004419700066462306,signal_exit_th,57
2026-01-22 14:50:00,2026-01-22 17:55:00,-0.0037899922172858905,signal_exit_th,37
2026-01-23 15:10:00,2026-01-23 20:25:00,-0.013197851932817266,signal_exit_th,63
2026-01-25 16:15:00,2026-01-25 21:00:00,0.007964951884164012,signal_exit_th,57
2026-01-26 14:55:00,2026-01-26 17:55:00,-0.007402132887712847,early_exit,36
2026-01-28 15:20:00,2026-01-28 18:20:00,-0.010048571437073526,signal_exit_th,36
2026-01-29 15:20:00,2026-01-29 20:15:00,0.01414249977753809,signal_exit_th,59
2026-01-30 16:05:00,2026-01-30 20:25:00,-0.01331986404716663,signal_exit_th,52
2026-02-02 03:10:00,2026-02-02 06:10:00,0.0011978249212091035,signal_exit_th,36
2026-02-02 17:20:00,2026-02-02 21:30:00,0.006955169954004599,signal_exit_th,50
2026-02-03 03:20:00,2026-02-03 06:55:00,-0.008118631909952921,signal_exit_th,43
2026-02-04 18:15:00,2026-02-04 21:15:00,0.0038319304307873787,early_exit,36
2026-02-05 12:30:00,2026-02-05 15:30:00,0.03577397250844824,signal_exit_th,36
2026-02-06 15:30:00,2026-02-06 20:15:00,-0.03087266825776777,signal_exit_th,57
2026-02-09 01:05:00,2026-02-09 04:05:00,-0.01109876228694873,signal_exit_th,36
2026-02-09 15:20:00,2026-02-09 18:20:00,0.01677603619386936,early_exit,36
2026-02-10 16:25:00,2026-02-10 20:05:00,0.004602023508836246,signal_exit_th,44
2026-02-11 18:30:00,2026-02-11 21:30:00,0.016596621253835837,early_exit,36
2026-02-13 13:50:00,2026-02-13 21:55:00,-0.02494506991529863,signal_exit_th,97
2026-02-14 08:20:00,2026-02-14 11:25:00,0.007598543724158514,early_exit,37
2026-02-16 16:40:00,2026-02-16 19:40:00,0.0004789441656543068,early_exit,36
2026-02-17 18:30:00,2026-02-17 21:30:00,0.0011655202967894886,signal_exit_th,36
2026-02-18 11:15:00,2026-02-18 14:15:00,0.0005665419019496131,signal_exit_th,36
2026-02-20 06:05:00,2026-02-20 13:00:00,0.007068414151300025,signal_exit_th,83
2026-02-21 17:55:00,2026-02-21 20:55:00,0.0013107013931854033,signal_exit_th,36
2026-02-24 18:30:00,2026-02-24 21:30:00,0.0052132077746673364,signal_exit_th,36
2026-02-25 17:25:00,2026-02-25 20:55:00,-0.010525504041333702,signal_exit_th,42
2026-02-28 18:55:00,2026-02-28 21:55:00,-0.014336726451879136,signal_exit_th,36
2026-03-03 17:10:00,2026-03-03 20:20:00,-0.007834557484431973,signal_exit_th,38
