entry_time,exit_time,pnl,exit_reason,holding_bars
2025-10-28 16:10:00,2025-10-28 20:55:00,0.01788975937578459,signal_exit_th,57
2025-11-03 03:50:00,2025-11-03 06:50:00,-0.004536545443332341,early_exit,36
2025-11-04 06:25:00,2025-11-04 09:25:00,0.010427470067702262,signal_exit_th,36
2025-11-09 00:25:00,2025-11-09 03:25:00,0.0026896474071209484,signal_exit_th,36
2025-11-09 15:35:00,2025-11-09 18:35:00,0.0003550840474875922,early_exit,36
2025-11-11 04:55:00,2025-11-11 07:55:00,0.009184786164894692,signal_exit_th,36
2025-11-12 09:45:00,2025-11-12 12:45:00,0.004819848603235143,early_exit,36
2025-11-12 13:45:00,2025-11-12 17:10:00,0.03450161892892155,signal_exit_th,41
2025-11-13 01:50:00,2025-11-13 07:50:00,-0.013614033932652616,time_stop,72
2025-11-13 18:30:00,2025-11-13 21:30:00,0.00020243405654833509,early_exit,36
2025-11-14 15:05:00,2025-11-14 18:05:00,-0.0058058213386101305,early_exit,36
2025-11-16 10:25:00,2025-11-16 13:25:00,0.011310589091540868,signal_exit_th,36
2025-11-18 14:35:00,2025-11-18 20:35:00,-0.009089321396012259,time_stop,72
2025-11-19 18:45:00,2025-11-19 21:45:00,0.016470637436198053,early_exit,36
2025-11-20 18:45:00,2025-11-20 21:45:00,0.010686905750946163,early_exit,36
2025-11-23 14:10:00,2025-11-23 17:55:00,0.0007494392740508231,signal_exit_th,45
2025-11-24 16:45:00,2025-11-24 19:45:00,-0.009932593640308338,signal_exit_th,36
2025-11-26 19:30:00,2025-11-26 22:30:00,-0.004125927833245525,signal_exit_th,36
2025-11-28 16:25:00,2025-11-28 19:30:00,0.0017210935732497525,signal_exit_th,37
2025-11-30 12:00:00,2025-11-30 15:00:00,-0.0039285119993323365,signal_exit_th,36
2025-12-01 12:50:00,2025-12-01 15:50:00,0.007891532409142001,signal_exit_th,36
2025-12-02 15:55:00,2025-12-02 18:55:00,0.012157180830249886,early_exit,36
2025-12-02 19:55:00,2025-12-02 22:55:00,-0.0008543754479568607,signal_exit_th,36
2025-12-05 14:15:00,2025-12-05 17:30:00,0.014907984959079804,signal_exit_th,39
2025-12-07 22:20:00,2025-12-08 01:20:00,-0.01536669635822657,signal_exit_th,36
2025-12-08 12:50:00,2025-12-08 16:30:00,0.016806685147900322,signal_exit_th,44
2025-12-08 17:40:00,2025-12-08 20:40:00,0.008376100279934112,early_exit,36
2025-12-09 20:45:00,2025-12-09 23:45:00,0.0029842148170718297,signal_exit_th,36
2025-12-10 21:20:00,2025-12-11 00:20:00,0.008282223705414777,signal_exit_th,36
2025-12-11 14:55:00,2025-12-11 19:55:00,-0.01445716154203163,signal_exit_th,60
2025-12-12 17:30:00,2025-12-12 20:30:00,-0.001476059401984564,early_exit,36
2025-12-16 13:40:00,2025-12-16 19:05:00,-0.0063487250498912825,signal_exit_th,65
2025-12-18 15:50:00,2025-12-18 19:35:00,0.039197760958574406,signal_exit_th,45
2025-12-19 03:30:00,2025-12-19 06:30:00,-0.0021852132223063804,early_exit,36
2025-12-19 07:50:00,2025-12-19 10:50:00,-0.003979797933848549,signal_exit_th,36
2025-12-19 17:35:00,2025-12-19 20:35:00,-0.007850288167305442,signal_exit_th,36
2025-12-21 11:00:00,2025-12-21 14:55:00,0.005917187816417855,signal_exit_th,47
2025-12-22 00:35:00,2025-12-22 05:15:00,0.003458824854189648,signal_exit_th,56
2025-12-23 14:50:00,2025-12-23 20:10:00,-0.007773393562857571,signal_exit_th,64
2025-12-24 15:50:00,2025-12-24 18:50:00,-0.005611788514621408,signal_exit_th,36
2025-12-25 16:50:00,2025-12-25 21:25:00,0.001526914261908135,signal_exit_th,55
2025-12-26 02:25:00,2025-12-26 05:25:00,-0.0011722067806461955,early_exit,36
2025-12-28 02:40:00,2025-12-28 05:40:00,0.0018924721977688684,signal_exit_th,36
2025-12-29 06:55:00,2025-12-29 09:55:00,0.018681902299089902,signal_exit_th,36
2025-12-30 09:30:00,2025-12-30 13:25:00,-0.004033297584625845,signal_exit_th,47
2025-12-30 16:25:00,2025-12-30 20:15:00,0.011499176852888036,signal_exit_th,46
2026-01-02 14:25:00,2026-01-02 20:25:00,-0.01115477939766265,time_stop,72
2026-01-04 01:40:00,2026-01-04 05:35:00,-0.0036585906778893885,signal_exit_th,47
2026-01-05 01:15:00,2026-01-05 04:15:00,-0.0008189920861282424,early_exit,36
2026-01-05 13:40:00,2026-01-05 19:40:00,-0.017952769237547194,time_stop,72
2026-01-07 09:40:00,2026-01-07 12:40:00,-0.002953287375625641,signal_exit_th,36
2026-01-08 18:20:00,2026-01-08 21:35:00,-0.0009061006096223786,signal_exit_th,39
2026-01-09 15:25:00,2026-01-09 21:20:00,0.013361170559657087,signal_exit_th,71
2026-01-11 15:50:00,2026-01-11 20:05:00,0.002834841647646435,signal_exit_th,51
2026-01-12 17:10:00,2026-01-12 20:10:00,0.0010321472773690103,signal_exit_th,36
2026-01-13 08:50:00,2026-01-13 11:50:00,0.0017237663595385034,signal_exit_th,36
2026-01-14 15:05:00,2026-01-14 18:05:00,0.005609069046159954,early_exit,36
2026-01-14 19:05:00,2026-01-14 22:05:00,-0.004816279455847747,signal_exit_th,36
2026-01-16 19:25:00,2026-01-16 22:25:00,0.0053789007308452895,early_exit,36
2026-01-20 03:55:00,2026-01-20 06:55:00,0.016281076458983277,signal_exit_th,36
2026-01-20 15:10:00,2026-01-20 19:55:00,0.006408871494900975,signal_exit_th,57
2026-01-22 14:50:00,2026-01-22 17:55:00,-0.0017844178072613393,signal_exit_th,37
2026-01-23 15:10:00,2026-01-23 20:25:00,-0.011173480600284221,signal_exit_th,63
2026-01-25 16:15:00,2026-01-25 21:00:00,0.009947039892387493,signal_exit_th,57
2026-01-26 14:55:00,2026-01-26 17:55:00,-0.0054149499705710424,early_exit,36
2026-01-28 15:20:00,2026-01-28 18:20:00,-0.008030492373263266,signal_exit_th,36
2026-01-29 15:20:00,2026-01-29 20:15:00,0.016112245032727814,signal_exit_th,59
2026-01-30 16:05:00,2026-01-30 20:25:00,-0.011295248934185324,signal_exit_th,52
2026-02-02 03:10:00,2026-02-02 06:10:00,0.003193433662625373,signal_exit_th,36
2026-02-02 17:20:00,2026-02-02 21:30:00,0.008939275508542049,signal_exit_th,50
2026-02-03 03:20:00,2026-02-03 06:55:00,-0.006104408869173818,signal_exit_th,43
2026-02-04 18:15:00,2026-02-04 21:15:00,0.005841603965183354,early_exit,36
2026-02-05 12:30:00,2026-02-05 15:30:00,0.03770049803790195,signal_exit_th,36
2026-02-06 15:30:00,2026-02-06 20:15:00,-0.028812982606903067,signal_exit_th,57
2026-02-09 01:05:00,2026-02-09 04:05:00,-0.009078584939722002,signal_exit_th,36
2026-02-09 15:20:00,2026-02-09 18:20:00,0.018811623853917037,early_exit,36
2026-02-10 16:25:00,2026-02-10 20:05:00,0.006590830654672666,signal_exit_th,44
2026-02-11 18:30:00,2026-02-11 21:30:00,0.018631849724814593,early_exit,36
2026-02-13 13:50:00,2026-02-13 19:50:00,-0.024279796413664425,time_stop,72
2026-02-14 08:20:00,2026-02-14 11:20:00,0.011640771596476846,early_exit,36
2026-02-16 16:40:00,2026-02-16 19:40:00,0.0024819050148348477,early_exit,36
2026-02-17 18:30:00,2026-02-17 21:30:00,0.0031611935829098307,signal_exit_th,36
2026-02-18 11:15:00,2026-02-18 14:15:00,0.0025634119480995306,signal_exit_th,36
2026-02-20 06:05:00,2026-02-20 12:05:00,0.006224409797571646,time_stop,72
2026-02-21 17:55:00,2026-02-21 20:55:00,0.003306084607185025,signal_exit_th,36
2026-02-24 18:30:00,2026-02-24 21:30:00,0.00720079377311956,signal_exit_th,36
2026-02-25 17:25:00,2026-02-25 20:55:00,-0.00850647206522703,signal_exit_th,42
2026-02-28 18:55:00,2026-02-28 21:55:00,-0.012310079645781466,signal_exit_th,36
2026-03-02 15:25:00,2026-03-02 18:25:00,0.007775541163428404,early_exit,36
2026-03-03 17:10:00,2026-03-03 20:20:00,-0.0058209020249226084,signal_exit_th,38
